"submission_date","state","tot_cases","conf_cases","prob_cases","new_case","pnew_case","tot_death","conf_death","prob_death","new_death","pnew_death","created_at","consent_cases","consent_deaths"
"2020-08-03T00:00:00.000","CO","47968","44773.0","3195","252.0","6","1844","1503.0","341","0.0","-1","2020-08-04T14:09:35.859","Agree","Agree"
"2020-08-04T00:00:00.000","CO","48394","45177.0","3217","426.0","22","1849","1508.0","341","5.0","0","2020-08-05T14:13:18.333","Agree","Agree"
"2020-08-05T00:00:00.000","CO","48988","45755.0","3233","594.0","16","1851","1510.0","341","2.0","0","2020-08-06T14:12:27.571","Agree","Agree"
"2020-08-06T00:00:00.000","CO","49436","46200.0","3236","448.0","3","1852","1511.0","341","1.0","0","2020-08-07T23:57:59.479","Agree","Agree"
"2020-08-07T00:00:00.000","CO","49893","46656.0","3237","457.0","1","1857","1516.0","341","5.0","0","2020-08-08T14:58:44.922","Agree","Agree"
"2020-08-08T00:00:00.000","CO","50324","47083.0","3241","431.0","4","1857","1516.0","341","0.0","0","2020-08-09T14:03:10.892","Agree","Agree"
"2020-08-09T00:00:00.000","CO","50660","47367.0","3293","336.0","52","1858","1517.0","341","1.0","0","2020-08-10T14:23:35.555","Agree","Agree"
"2020-08-10T00:00:00.000","CO","51039","47651.0","3388","379.0","95","1863","1522.0","341","5.0","0","2020-08-11T14:16:27.891","Agree","Agree"
"2020-08-11T00:00:00.000","CO","51441","48008.0","3433","402.0","45","1875","1533.0","342","12.0","1","2020-08-12T13:50:14.465","Agree","Agree"
"2020-01-22T00:00:00.000","FL","0",,,"0",,"0",,,"0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-23T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-24T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-25T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-26T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-27T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-28T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-29T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-30T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-01-31T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-01T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-02T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-03T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-04T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-05T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-06T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-07T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-08T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-09T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-10T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-11T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-12T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-13T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-14T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-15T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-16T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-17T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-18T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-19T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-20T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-21T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-22T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-23T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-24T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-25T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-26T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-27T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-28T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-02-29T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-01T00:00:00.000","FL","0",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-02T00:00:00.000","FL","1",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-03T00:00:00.000","FL","2",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-04T00:00:00.000","FL","2",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-05T00:00:00.000","FL","3",,,"1.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-06T00:00:00.000","FL","3",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-07T00:00:00.000","FL","6",,,"3.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-08T00:00:00.000","FL","6",,,"0.0",,"0",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-09T00:00:00.000","FL","19",,,"13.0",,"2",,,"2.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-10T00:00:00.000","FL","19",,,"0.0",,"2",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-11T00:00:00.000","FL","26",,,"7.0",,"2",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-12T00:00:00.000","FL","31",,,"5.0",,"2",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-13T00:00:00.000","FL","31",,,"0.0",,"2",,,"0.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-14T00:00:00.000","FL","55",,,"24.0",,"3",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-15T00:00:00.000","FL","136",,,"81.0",,"4",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-16T00:00:00.000","FL","142",,,"6.0",,"5",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-17T00:00:00.000","FL","195",,,"53.0",,"7",,,"2.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-18T00:00:00.000","FL","299",,,"104.0",,"8",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-19T00:00:00.000","FL","393",,,"94.0",,"9",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-20T00:00:00.000","FL","510",,,"117.0",,"11",,,"2.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-21T00:00:00.000","FL","706",,,"196.0",,"12",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-22T00:00:00.000","FL","937",,,"231.0",,"13",,,"1.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-23T00:00:00.000","FL","1141",,,"204.0",,"17",,,"4.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-24T00:00:00.000","FL","1373",,,"232.0",,"20",,,"3.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-25T00:00:00.000","FL","1861",,,"488.0",,"23",,,"3.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-26T00:00:00.000","FL","2352",,,"491.0",,"29",,,"6.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-27T00:00:00.000","FL","3054",,,"702.0",,"46",,,"17.0",,"2020-03-26T16:22:39.452","Not agree","Not agree"
"2020-03-28T00:00:00.000","FL","3877",,,"823.0",,"56",,,"10.0",,"2020-03-28T16:22:39.452","Not agree","Not agree"
"2020-03-29T00:00:00.000","FL","4768",,,"891.0",,"60",,,"4.0",,"2020-03-28T16:22:39.452","Not agree","Not agree"
"2020-03-30T00:00:00.000","FL","5489",,,"721.0",,"71",,,"11.0",,"2020-03-29T16:22:39.452","Not agree","Not agree"
"2020-03-31T00:00:00.000","FL","6490",,,"1001.0",,"85",,,"14.0",,"2020-03-30T16:22:39.452","Not agree","Not agree"
"2020-04-01T00:00:00.000","FL","7495",,,"1005.0",,"101",,,"16.0",,"2020-03-31T16:22:39.452","Not agree","Not agree"
"2020-04-02T00:00:00.000","FL","8694",,,"1199.0",,"144",,,"43.0",,"2020-04-01T16:22:39.452","Not agree","Not agree"
"2020-04-03T00:00:00.000","FL","9925",,,"1231.0",,"170",,,"26.0",,"2020-04-03T16:22:39.452","Not agree","Not agree"
"2020-04-04T00:00:00.000","FL","11173",,,"1248.0",,"195",,,"25.0",,"2020-04-03T16:22:39.452","Not agree","Not agree"
"2020-04-05T00:00:00.000","FL","11961",,,"788.0",,"221",,,"26.0",,"2020-04-04T16:22:39.452","Not agree","Not agree"
"2020-04-06T00:00:00.000","FL","13214",,,"1253.0",,"254",,,"33.0",,"2020-04-05T16:22:39.452","Not agree","Not agree"
"2020-04-07T00:00:00.000","FL","14302",,,"1088.0",,"296",,,"42.0",,"2020-04-07T16:22:39.452","Not agree","Not agree"
"2020-04-08T00:00:00.000","FL","15234",,,"932.0",,"323",,,"27.0",,"2020-04-07T16:22:39.452","Not agree","Not agree"
"2020-04-09T00:00:00.000","FL","16323",,,"1089.0",,"371",,,"48.0",,"2020-04-08T16:22:39.452","Not agree","Not agree"
"2020-04-10T00:00:00.000","FL","17448",,,"1125.0",,"419",,,"48.0",,"2020-04-09T16:22:39.452","Not agree","Not agree"
"2020-04-11T00:00:00.000","FL","18445",,,"997.0",,"446",,,"27.0",,"2020-04-10T16:22:39.452","Not agree","Not agree"
"2020-04-12T00:00:00.000","FL","19337",,,"892.0",,"461",,,"15.0",,"2020-04-11T16:22:39.452","Not agree","Not agree"
"2020-04-13T00:00:00.000","FL","20394",,,"1057.0",,"499",,,"38.0",,"2020-04-12T16:22:39.452","Not agree","Not agree"
"2020-04-14T00:00:00.000","FL","20984",,,"590.0",,"571",,,"72.0",,"2020-04-13T16:22:39.452","Not agree","Not agree"
"2020-04-15T00:00:00.000","FL","21865",,,"881.0",,"614",,,"43.0",,"2020-04-15T16:22:39.452","Not agree","Not agree"
"2020-04-16T00:00:00.000","FL","22674",,,"809.0",,"668",,,"54.0",,"2020-04-16T16:22:39.452","Not agree","Not agree"
"2020-04-17T00:00:00.000","FL","24066",,,"1392.0",,"726",,,"58.0",,"2020-04-17T16:22:39.452","Not agree","Not agree"
"2020-04-18T00:00:00.000","FL","24797",,,"731.0",,"748",,,"22.0",,"2020-04-18T16:22:39.452","Not agree","Not agree"
"2020-04-19T00:00:00.000","FL","25598",,,"801.0","0","774",,,"26.0","0","2020-04-19T16:22:39.452","Not agree","Not agree"
"2020-04-20T00:00:00.000","FL","26329",,,"731.0","0","823",,,"49.0","0","2020-04-20T16:22:39.452","Not agree","Not agree"
"2020-04-21T00:00:00.000","FL","27127",,,"798.0","0","867",,,"44.0","0","2020-04-21T16:22:39.452","Not agree","Not agree"
"2020-04-22T00:00:00.000","FL","27791",,,"664.0","0","927",,,"60.0","0","2020-04-22T16:22:39.452","Not agree","Not agree"
"2020-04-23T00:00:00.000","FL","28843",,,"1052.0","0","987",,,"60.0","0","2020-05-25T15:38:40.000","Not agree","Not agree"
"2020-04-24T00:00:00.000","FL","29707",,,"864.0","0","1046",,,"59.0","0","2020-05-25T15:38:40.000","Not agree","Not agree"
"2020-04-25T00:00:00.000","FL","29996",,,"289.0","0","1055",,,"9.0","0","2020-05-25T15:38:40.000","Not agree","Not agree"
"2020-04-26T00:00:00.000","FL","30680",,,"684.0","0","1074",,,"19.0","0","2020-05-25T15:38:40.000","Not agree","Not agree"
"2020-04-27T00:00:00.000","FL","31290",,,"610.0","0","1088",,,"14.0","0","2020-05-25T15:38:40.000","Not agree","Not agree"
"2020-04-28T00:00:00.000","FL","31986",,,"696.0","0","1171",,,"83.0","0","2020-04-29T18:12:08.477","Not agree","Not agree"
"2020-04-29T00:00:00.000","FL","32318",,,"332.0","0","1218",,,"47.0","0","2020-04-30T16:07:01.546","Not agree","Not agree"
"2020-04-30T00:00:00.000","FL","33690",,,"1372.0","0","1268",,,"50.0","0","2020-05-01T21:00:19.025","Not agree","Not agree"
"2020-05-01T00:00:00.000","FL","34728",,,"1038.0","0","1314",,,"46.0","0","2020-05-02T15:47:19.352","Not agree","Not agree"
"2020-05-02T00:00:00.000","FL","35463",,,"735.0","0","1364",,,"50.0","0","2020-05-03T15:36:03.076","Not agree","Not agree"
"2020-05-03T00:00:00.000","FL","35969",,,"506.0","0","1399",,,"35.0","0","2020-05-04T22:49:24.344","Not agree","Not agree"
"2020-05-04T00:00:00.000","FL","36897",,,"928.0","0","1399",,,"0.0","0","2020-05-05T17:25:08.000","Not agree","Not agree"
"2020-05-05T00:00:00.000","FL","37439",,,"542.0","0","1471",,,"72.0","0","2020-05-06T16:23:08.000","Not agree","Not agree"
"2020-05-06T00:00:00.000","FL","38002",,,"563.0","0","1539",,,"68.0","0","2020-05-07T22:59:02.953","Not agree","Not agree"
"2020-05-07T00:00:00.000","FL","38828",,,"826.0","0","1600",,,"61.0","0","2020-05-08T21:26:08.000","Not agree","Not agree"
"2020-05-08T00:00:00.000","FL","39199",,,"371.0","0","1669",,,"69.0","0","2020-05-09T21:26:08.000","Not agree","Not agree"
"2020-05-09T00:00:00.000","FL","40001",,,"802.0","0","1715",,,"46.0","0","2020-05-10T21:26:08.000","Not agree","Not agree"
"2020-05-10T00:00:00.000","FL","39888",,,"-113.0","0","1735",,,"20.0","0","2020-05-11T21:26:08.000","Not agree","Not agree"
"2020-05-11T00:00:00.000","FL","40982",,,"1094.0","0","1735",,,"0.0","0","2020-05-12T17:26:08.000","Not agree","Not agree"
"2020-05-12T00:00:00.000","FL","41923",,,"941.0","0","1779",,,"44.0","0","2020-05-13T15:26:08.000","Not agree","Not agree"
"2020-05-13T00:00:00.000","FL","42402",,,"479.0","0","1827",,,"48.0","0","2020-05-14T17:25:44.863","Not agree","Not agree"
"2020-05-14T00:00:00.000","FL","43210",,,"808.0","0","1875",,,"48.0","0","2020-05-15T16:11:22.577","Not agree","Not agree"
"2020-05-15T00:00:00.000","FL","42940",,,"-270.0","0","1917",,,"42.0","0","2020-05-16T15:46:44.126","Not agree","Not agree"
"2020-05-16T00:00:00.000","FL","44811",,,"1871.0","0","1964",,,"47.0","0","2020-05-17T15:27:46.652","Not agree","Not agree"
"2020-05-17T00:00:00.000","FL","45588",,,"777.0","0","1973",,,"9.0","0","2020-05-18T16:01:54.076","Not agree","Not agree"
"2020-05-18T00:00:00.000","FL","46442",,,"854.0","0","1997",,,"24.0","0","2020-05-19T15:45:23.794","Not agree","Not agree"
"2020-05-19T00:00:00.000","FL","46944",,,"502.0","0","2052",,,"55.0","0","2020-05-20T15:28:26.373","Not agree","Not agree"
"2020-05-20T00:00:00.000","FL","47471",,,"527.0","0","2096",,,"44.0","0","2020-05-21T15:41:38.037","Not agree","Not agree"
"2020-05-21T00:00:00.000","FL","48675",,,"1204.0","0","2144",,,"48.0","0","2020-05-22T15:31:45.751","Not agree","Not agree"
"2020-05-22T00:00:00.000","FL","49451",,,"776.0","0","2190",,,"46.0","0","2020-05-23T17:58:16.117","Not agree","Not agree"
"2020-05-23T00:00:00.000","FL","50127",,,"676.0","0","2233",,,"43.0","0","2020-05-24T14:15:55.571","Not agree","Not agree"
"2020-05-24T00:00:00.000","FL","50867",,,"740.0","0","2237",,,"4.0","0","2020-05-25T14:12:49.524","Not agree","Not agree"
"2020-05-25T00:00:00.000","FL","51746",,,"879.0","0","2252",,,"15.0","0","2020-05-26T14:23:02.020","Not agree","Not agree"
"2020-05-26T00:00:00.000","FL","52255",,,"509.0","0","2259",,,"7.0","0","2020-05-27T15:37:59.621","Not agree","Not agree"
"2020-05-27T00:00:00.000","FL","52634",,,"379.0","0","2319",,,"60.0","0","2020-05-28T15:12:25.989","Not agree","Not agree"
"2020-05-28T00:00:00.000","FL","51918",,,"-716.0","0","2364",,,"45.0","0","2020-05-29T14:19:55.781","Not agree","Not agree"
"2020-05-29T00:00:00.000","FL","53114",,,"1196.0","0","2413",,,"49.0","0","2020-05-30T15:47:59.813","Not agree","Not agree"
"2020-05-30T00:00:00.000","FL","54029",,,"915.0","0","2447",,,"34.0","0","2020-05-31T14:43:17.781","Not agree","Not agree"
"2020-05-31T00:00:00.000","FL","54764",,,"735.0","0","2451",,,"4.0","0","2020-06-01T14:17:42.906","Not agree","Not agree"
"2020-06-01T00:00:00.000","FL","55415",,,"651.0","0","2460",,,"9.0","0","2020-06-02T14:16:17.049","Not agree","Not agree"
"2020-06-02T00:00:00.000","FL","56001",,,"586.0","0","2530",,,"70.0","0","2020-06-03T14:11:36.638","Not agree","Not agree"
"2020-06-03T00:00:00.000","FL","57293",,,"1292.0","0","2566",,,"36.0","0","2020-06-04T15:03:31.977","Not agree","Not agree"
"2020-06-04T00:00:00.000","FL","58701",,,"1408.0","0","2607",,,"41.0","0","2020-06-05T15:17:07.242","Not agree","Not agree"
"2020-06-05T00:00:00.000","FL","59993",,,"1292.0","0","2660",,,"53.0","0","2020-06-06T14:31:37.908","Not agree","Not agree"
"2020-06-06T00:00:00.000","FL","61246",,,"1253.0","0","2688",,,"28.0","0","2020-06-07T14:23:35.373","Not agree","Not agree"
"2020-06-07T00:00:00.000","FL","62416",,,"1170.0","0","2700",,,"12.0","0","2020-06-08T14:55:08.000","Not agree","Not agree"
"2020-06-08T00:00:00.000","FL","63378",,,"962.0","0","2712",,,"12.0","0","2020-06-09T16:49:08.000","Not agree","Not agree"
"2020-06-09T00:00:00.000","FL","64448",,,"1070.0","0","2765",,,"53.0","0","2020-06-10T20:56:25.490","Not agree","Not agree"
"2020-06-10T00:00:00.000","FL","65779",,,"1331.0","0","2801",,,"36.0","0","2020-06-11T14:48:51.509","Not agree","Not agree"
"2020-06-11T00:00:00.000","FL","67456",,,"1677.0","0","2848",,,"47.0","0","2020-06-12T14:17:59.811","Not agree","Not agree"
"2020-06-12T00:00:00.000","FL","69341",,,"1885.0","0","2877",,,"29.0","0","2020-06-13T17:46:26.029","Not agree","Not agree"
"2020-06-13T00:00:00.000","FL","71589",,,"2248.0","0","2925",,,"48.0","0","2020-06-14T14:19:43.716","Not agree","Not agree"
"2020-06-14T00:00:00.000","FL","73650",,,"2061.0","0","2931",,,"6.0","0","2020-06-15T14:33:03.950","Not agree","Not agree"
"2020-06-15T00:00:00.000","FL","75388",,,"1738.0","0","2938",,,"7.0","0","2020-06-16T14:10:11.939","Not agree","Not agree"
"2020-06-16T00:00:00.000","FL","78128",,,"2740.0","0","2993",,,"55.0","0","2020-06-17T15:06:04.858","Not agree","Not agree"
"2020-06-17T00:00:00.000","FL","80676",,,"2548.0","0","3018",,,"25.0","0","2020-06-18T17:16:14.582","Not agree","Not agree"
"2020-06-18T00:00:00.000","FL","83854",,,"3178.0","0","3061",,,"43.0","0","2020-06-19T15:01:11.041","Not agree","Not agree"
"2020-06-19T00:00:00.000","FL","87643",,,"3789.0","0","3104",,,"43.0","0","2020-06-20T14:15:45.452","Not agree","Not agree"
"2020-06-20T00:00:00.000","FL","91670",,,"4027.0","0","3144",,,"40.0","0","2020-06-21T14:32:57.913","Not agree","Not agree"
"2020-06-21T00:00:00.000","FL","95139",,,"3469.0","0","3161",,,"17.0","0","2020-06-22T15:24:02.542","Not agree","Not agree"
"2020-06-22T00:00:00.000","FL","98047",,,"2908.0","0","3173",,,"12.0","0","2020-06-23T14:28:19.177","Not agree","Not agree"
"2020-06-23T00:00:00.000","FL","101303",,,"3256.0","0","3238",,,"65.0","0","2020-06-24T15:03:27.381","Not agree","Not agree"
"2020-06-24T00:00:00.000","FL","106743",,,"5440.0","0","3281",,,"43.0","0","2020-06-25T14:07:27.526","Not agree","Not agree"
"2020-06-25T00:00:00.000","FL","111724",,,"4981.0","0","3327",,,"46.0","0","2020-06-26T19:18:27.809","Not agree","Not agree"
"2020-06-26T00:00:00.000","FL","120574",,,"8850.0","0","3366",,,"39.0","0","2020-06-27T17:51:58.649","Not agree","Not agree"
"2020-06-27T00:00:00.000","FL","130092",,,"9518.0","0","3390",,,"24.0","0","2020-06-28T14:59:02.728","Not agree","Not agree"
"2020-06-28T00:00:00.000","FL","138567",,,"8475.0","0","3419",,,"29.0","0","2020-06-29T14:37:31.240","Not agree","Not agree"
"2020-06-29T00:00:00.000","FL","143805",,,"5238.0","0","3447",,,"28.0","0","2020-06-30T15:27:33.712","Not agree","Not agree"
"2020-06-30T00:00:00.000","FL","149781",,,"5976.0","0","3505",,,"58.0","0","2020-07-01T15:45:16.790","Not agree","Not agree"
"2020-07-01T00:00:00.000","FL","156288",,,"6507.0","0","3550",,,"45.0","0","2020-07-02T15:10:03.527","Not agree","Not agree"
"2020-07-02T00:00:00.000","FL","166303",,,"10015.0","0","3617",,,"67.0","0","2020-07-03T15:01:33.762","Not agree","Not agree"
"2020-07-03T00:00:00.000","FL","175718",,,"9415.0","0","3684",,,"67.0","0","2020-07-04T15:30:31.943","Not agree","Not agree"
"2020-07-04T00:00:00.000","FL","187090",,,"11372.0","698","3702",,,"18.0","1","2020-07-05T15:00:14.391","Not agree","Not agree"
"2020-07-05T00:00:00.000","FL","197076",,,"9986.0","0","3731",,,"29.0","-1","2020-07-06T15:16:12.497","Not agree","Not agree"
"2020-07-06T00:00:00.000","FL","203376",,,"6300.0","9","3778",,,"47.0","1","2020-07-07T14:58:02.598","Not agree","Not agree"
"2020-07-07T00:00:00.000","FL","210594",,,"7218.0","80","3841",,,"63.0","1","2020-07-08T14:12:08.319","Not agree","Not agree"
"2020-07-08T00:00:00.000","FL","220476",,,"9882.0","66","3953",,,"112.0","1","2020-07-09T15:14:15.386","Not agree","Not agree"
"2020-07-09T00:00:00.000","FL","229367",,,"8891.0","52","4009",,,"56.0","1","2020-07-10T15:35:06.524","Not agree","Not agree"
"2020-07-10T00:00:00.000","FL","240710",,,"11343.0","-905","4102",,,"93.0","-4","2020-07-11T18:25:05.541","Not agree","Not agree"
"2020-07-11T00:00:00.000","FL","250984",,,"10274.0","1014","4197",,,"95.0","4","2020-07-12T15:13:57.799","Not agree","Not agree"
"2020-07-12T00:00:00.000","FL","266119",,,"15135.0","31","4242",,,"45.0","0","2020-07-13T15:19:34.972","Not agree","Not agree"
"2020-07-13T00:00:00.000","FL","278667",,,"12548.0","170","4277",,,"35.0","0","2020-07-14T15:13:07.425","Not agree","Not agree"
"2020-07-14T00:00:00.000","FL","287789",,,"9122.0","60","4409",,,"132.0","1","2020-07-15T15:05:12.266","Not agree","Not agree"
"2020-07-15T00:00:00.000","FL","297876",,,"10087.0","74","4521",,,"112.0","0","2020-07-16T14:22:21.119","Not agree","Not agree"
"2020-07-16T00:00:00.000","FL","311640",,,"13764.0","85","4677",,,"156.0","3","2020-07-17T14:31:01.339","Not agree","Not agree"
"2020-07-17T00:00:00.000","FL","323002",,,"11362.0","131","4805",,,"128.0","1","2020-07-18T16:14:26.601","Not agree","Not agree"
"2020-07-18T00:00:00.000","FL","333201",,,"10199.0","91","4895",,,"90.0","-1","2020-07-19T15:05:47.084","Not agree","Not agree"
"2020-07-19T00:00:00.000","FL","345612",,,"12411.0","-1656","4982",,,"87.0","-8","2020-07-20T14:35:44.367","Not agree","Not agree"
"2020-07-20T00:00:00.000","FL","355899",,,"10287.0","1782","5072",,,"90.0","10","2020-07-21T14:50:17.717","Not agree","Not agree"
"2020-07-21T00:00:00.000","FL","365244",,,"9345.0","84","5206",,,"134.0","0","2020-07-22T14:51:28.800","Not agree","Not agree"
"2020-07-22T00:00:00.000","FL","374920",,,"9676.0","46","5345",,,"139.0","1","2020-07-23T14:48:19.028","Not agree","Not agree"
"2020-07-23T00:00:00.000","FL","385091",,,"10171.0","132","5518",,,"173.0","0","2020-07-24T14:18:40.590","Not agree","Not agree"
"2020-07-24T00:00:00.000","FL","397470",,,"12379.0","257","5653",,,"135.0","1","2020-07-25T17:40:06.519","Not agree","Not agree"
"2020-07-25T00:00:00.000","FL","409585",,,"12115.0","72","5777",,,"124.0","1","2020-07-26T15:17:16.725","Not agree","Not agree"
"2020-07-26T00:00:00.000","FL","418844",,,"9259.0","41","5854",,,"77.0","0","2020-07-27T14:16:42.667","Not agree","Not agree"
"2020-07-27T00:00:00.000","FL","427698",,,"8854.0","95","5931",,,"77.0","0","2020-07-28T14:21:07.479","Not agree","Not agree"
"2020-07-28T00:00:00.000","FL","436867",,,"9169.0","189","6117",,,"186.0","2","2020-07-29T14:34:46.946","Not agree","Not agree"
"2020-07-29T00:00:00.000","FL","446251",,,"9384.0","225","6333",,,"216.0","1","2020-07-30T14:42:43.801","Not agree","Not agree"
"2020-07-30T00:00:00.000","FL","456105",,,"9854.0","0","6586",,,"253.0","0","2020-07-31T14:35:06.518","Not agree","Not agree"
"2020-07-31T00:00:00.000","FL","465030",,,"8925.0","467","6843",,,"257.0","4","2020-08-01T14:38:12.337","Not agree","Not agree"
